statut_pdc;arrondissement;nom_station;nbre_pdc;date_mise_en_service;coordonneesxy
En service;12e Arrondissement;Paris | Avenue du Docteur Arnold Netter 10;5;2021-06-10T14:15:48+00:00;48.841637, 2.4049802
En service;08e Arrondissement;Paris | Rue de Rome 46;5;2021-06-25T12:01:59+00:00;48.87839, 2.3225684
En service;07e Arrondissement;Paris | Avenue Bosquet  41;5;2021-06-03T14:17:45+00:00;48.858295, 2.3041859
En service;06e Arrondissement;Paris | Rue Mayet  2;4;2021-05-28T00:00:00+00:00;48.84737, 2.3182092
En service;06e Arrondissement;Paris | Rue Danton 8;6;2021-05-19T18:30:40+00:00;48.85262, 2.342107
En service;05e Arrondissement;Paris | Quai de la Tournelle 21;4;2021-05-21T17:43:42+00:00;48.850033, 2.354431
En service;Paris centre;Paris | Rue François Miron 80;5;2022-06-27T06:44:31+00:00;48.855366, 2.3591938
En service;Paris centre;Paris | Quai aux Fleurs 23;4;2021-06-23T09:01:09+00:00;48.854847, 2.3505278
En service;20e Arrondissement;Paris | Rue de la Plaine 25;6;2021-05-19T16:06:52+00:00;48.85006, 2.4019644
En service;20e Arrondissement;Paris | Rue de la Plaine 25;6;2021-05-19T16:05:36+00:00;48.85006, 2.4019644
En service;Paris centre;Paris | Rue Jean-Jacques Rousseau 62;4;2021-05-12T10:00:05+00:00;48.86409, 2.3437343
En service;19e Arrondissement;Paris | Avenue de Flandre 10;3;2021-03-15T14:42:20+00:00;48.88472, 2.369961
En service;18e Arrondissement;Paris | Rue Ordener 27;3;2021-03-15T14:42:19+00:00;48.89061, 2.35423
En service;17e Arrondissement;Paris | Avenue Gourgaud 4;3;2021-05-05T08:06:01+00:00;48.88569, 2.297463
En service;16e Arrondissement;Paris | Avenue de la Grande Armée 77;3;2021-03-15T00:00:00+00:00;48.876163, 2.286403
En service;12e Arrondissement;Paris | Rue Docteur Goujon 5;3;2021-03-15T14:42:00+00:00;48.839947, 2.397822
En service;12e Arrondissement;Paris | Rue Changarnier 4;3;2021-03-26T08:42:43+00:00;48.845264, 2.411238
En service;08e Arrondissement;Paris | Rue Louis Murat 2;3;2021-03-15T14:41:56+00:00;48.875854, 2.309542
En service;06e Arrondissement;Paris | Rue Danton 7;3;2021-03-15T14:41:51+00:00;48.85246, 2.341483
En service;Paris centre;Paris | Rue Étienne Marcel 44;3;2021-03-15T14:41:49+00:00;48.86531, 2.343436
En service;Paris centre;Paris | Quai du Marché Neuf 4;3;2022-06-15T11:48:21+00:00;48.854057, 2.34556
En service;05e Arrondissement;Paris | Rue Claude Bernard 36;5;2024-10-10T15:26:53+00:00;48.839592, 2.3480084
En service;08e Arrondissement;Paris | SAEMES Parking Saint-Augustin;15;2024-03-19T09:41:52+00:00;48.87577, 2.320347
En service;13e Arrondissement;Paris | Avenue D'Ivry 58;5;2022-01-13T16:48:07+00:00;48.824066, 2.364308
En service;19e Arrondissement;Paris | Rue Manin 159;6;2021-11-03T09:14:34+00:00;48.886097, 2.3936
En service;18e Arrondissement;Paris | Rue Marcadet 220;7;2021-10-26T13:54:42+00:00;48.892082, 2.3331354
En service;18e Arrondissement;Paris | Rue Ramey 62;6;2021-12-01T10:24:16+00:00;48.891644, 2.344978
En service;17e Arrondissement;Paris | Avenue de Wagram 77;5;2021-11-23T16:29:24+00:00;48.88003, 2.2995074
En service;17e Arrondissement;Paris | Rue Brémontier 19;7;2021-12-14T14:16:36+00:00;48.884953, 2.3035011
En service;17e Arrondissement;Paris | Boulevard Pereire 50;4;2021-12-01T09:58:51+00:00;48.887695, 2.3050365
En service;16e Arrondissement;Paris | Rue du Ranelagh 33;6;2021-11-09T11:02:44+00:00;48.853813, 2.2768772
En service;16e Arrondissement;Paris | Avenue Victor Hugo 18;6;2021-11-09T10:50:42+00:00;48.87244, 2.2915578
En service;16e Arrondissement;Paris | Avenue Victor Hugo 60;6;2021-11-16T16:04:23+00:00;48.870342, 2.286851
En service;15e Arrondissement;Paris | Boulevard Pasteur 41;5;2021-11-09T10:54:49+00:00;48.842644, 2.313266
En service;15e Arrondissement;Paris | Avenue du Maine 4;6;2021-11-03T09:17:32+00:00;48.844707, 2.3198109
En service;14e Arrondissement;Paris | Avenue de la Porte de Montrouge 8;6;2021-10-26T14:00:55+00:00;48.82306, 2.322823
En service;14e Arrondissement;Paris | Avenue de la Porte de Montrouge 8;6;2021-10-26T14:00:10+00:00;48.82306, 2.322823
En service;14e Arrondissement;Paris | Rue Raymond Losserand 145;7;2021-10-19T15:36:02+00:00;48.83126, 2.313088
En service;14e Arrondissement;Paris | Avenue Jean Moulin 34;6;2021-10-19T15:33:53+00:00;48.82668, 2.3237355
En service;14e Arrondissement;Paris | Rue Henri Barbusse 66;6;2021-10-26T14:05:54+00:00;48.83912, 2.337229
En service;13e Arrondissement;Paris | Rue de Tolbiac 147;6;2021-11-03T10:02:28+00:00;48.826084, 2.358049
En service;12e Arrondissement;Paris | ter Rue de Picpus 122;6;2023-03-29T11:18:39+00:00;48.837315, 2.4022446
En service;12e Arrondissement;Paris | Rue de Pommard 7;4;2021-10-26T14:04:50+00:00;48.835518, 2.3850355
En service;12e Arrondissement;Paris | cours de Vincennes 120;4;2021-12-08T09:18:39+00:00;48.846306, 2.410751
En service;12e Arrondissement;Paris | cours de Vincennes 120;4;2021-12-08T09:18:35+00:00;48.846306, 2.410751
En service;12e Arrondissement;Paris | Rue Claude Decaen 26;7;2021-10-12T15:23:02+00:00;48.83519, 2.4002905
En service;10e Arrondissement;Paris | Rue de Paradis  28;6;2021-12-14T14:23:43+00:00;48.875076, 2.352321
En service;10e Arrondissement;Paris | Rue de Paradis  28;6;2021-12-14T14:24:12+00:00;48.875076, 2.352321
En service;10e Arrondissement;Paris | boulevard de la Villette  55;5;2021-11-23T16:26:13+00:00;48.87565, 2.372715
En service;09e Arrondissement;Paris | Rue la Fayette 56;6;2022-08-19T13:01:22+00:00;48.875465, 2.342083
En service;20e Arrondissement;Paris | Rue Frédéric Loliée 5;6;2021-09-29T10:17:17+00:00;48.8495, 2.4062
En service;19e Arrondissement;Paris | Rue de Botzaris 16;6;2021-09-14T15:42:04+00:00;48.8769, 2.3812
En service;17e Arrondissement;Paris | Avenue de Clichy 181 quater;4;2021-09-14T15:04:12+00:00;48.8935, 2.3148
En service;16e Arrondissement;Paris | Rue d'Auteuil 55;6;2021-09-14T14:08:49+00:00;48.8478, 2.2636
En service;15e Arrondissement;Paris | Rue Beaugrenelle 4;6;2021-09-01T07:56:24+00:00;48.8479, 2.2847
En service;16e Arrondissement;Paris | Place des États-Unis 16;5;2021-09-01T07:19:35+00:00;48.8685, 2.2927
En service;15e Arrondissement;Paris |  Avenue Émile Zola 143;6;2021-09-07T10:12:31+00:00;48.8472, 2.2953
En service;18e Arrondissement;Paris | Rue Jean-François Lépine 1;7;2021-08-17T09:31:41+00:00;48.8861, 2.3591
En service;13e Arrondissement;Paris | Rue Gouthière 12;6;2021-09-29T10:09:04+00:00;48.820423, 2.3512075
En service;14e Arrondissement;Paris | Rue du Départ 23;6;2021-09-01T07:45:58+00:00;48.842175, 2.323305
En service;14e Arrondissement;Paris | Rue Boulard 1;6;2021-08-26T16:30:40+00:00;48.834854, 2.3297832
En service;12e Arrondissement;Paris | Avenue Émile Laurent 1;7;2021-08-25T15:42:42+00:00;48.84071, 2.409631
En service;12e Arrondissement;Paris | Avenue Émile Laurent 1;7;2021-08-25T15:42:52+00:00;48.84071, 2.409631
En service;13e Arrondissement;Paris | Rue Darmesteter 12;7;2021-09-14T14:14:39+00:00;48.82315, 2.3753989
En service;12e Arrondissement;Paris | Avenue Ledru Rollin 20;6;2024-08-19T10:58:41+00:00;48.84652, 2.3692153
En service;12e Arrondissement;Paris | Rue Fabre d'Églantine 2;5;2021-08-25T15:55:49+00:00;48.845577, 2.3953738
En service;12e Arrondissement;Paris | Rue Fabre d'Églantine 2;5;2021-08-25T15:55:59+00:00;48.845577, 2.3953738
En service;10e Arrondissement;Paris | Rue du Château Landon 24;5;2021-08-17T09:34:15+00:00;48.881493, 2.362957
En service;06e Arrondissement;Paris | Rue de Fleurus 2;6;2021-08-26T16:24:56+00:00;48.847107, 2.332121
En service;07e Arrondissement;Paris | Avenue Duquesne 26;6;2021-08-17T10:08:56+00:00;48.851128, 2.3106372
En service;08e Arrondissement;Paris | Rue de Berri 10;6;2021-09-21T13:07:32+00:00;48.872448, 2.3041663
En service;07e Arrondissement;Paris | Avenue de la Bourdonnais 45;6;2021-09-01T07:34:24+00:00;48.85807, 2.299582
En service;Paris centre;Paris | Rue de la Paix 24;5;2021-08-27T08:39:20+00:00;48.869926, 2.3320835
En service;Paris centre;Paris | Rue Etienne Marcel  36;5;2021-08-11T10:20:42+00:00;48.86502, 2.344388
En service;18e Arrondissement;Paris | Rue Custine 17;6;2021-07-21T15:51:22+00:00;48.88836, 2.3480344
En service;16e Arrondissement;Paris | Avenue Théophile Gauthier 14;6;2021-07-22T15:29:17+00:00;48.850754, 2.2739246
En service;15e Arrondissement;Paris | Rue de la Fédération 10;6;2021-07-13T14:45:43+00:00;48.85482, 2.2904053
En service;17e Arrondissement;Paris | Avenue de la Porte Pouchet 6;6;2021-07-12T13:58:15+00:00;48.897976, 2.323452
En service;07e Arrondissement;Paris | Boulevard de la Tour-Maubourg 76;6;2021-07-13T14:39:03+00:00;48.856014, 2.3097644
En service;15e Arrondissement;Paris | Rue Paul Barruel 44;6;2021-07-13T14:00:40+00:00;48.837364, 2.3059905
En service;15e Arrondissement;Paris | Rue Cotentin 29;7;2022-01-21T14:34:31+00:00;48.838547, 2.312675
En service;18e Arrondissement;Paris | Rue Fernand Labori  1;7;2021-07-13T12:42:43+00:00;48.898304, 2.3423252
En service;18e Arrondissement;Paris | Rue Fernand Labori  1;7;2021-07-13T12:41:59+00:00;48.898304, 2.3423252
En service;15e Arrondissement;Paris | Avenue Félix Faure 109;4;2021-07-01T07:53:44+00:00;48.83892, 2.282485
En service;15e Arrondissement;Paris | Rue Leblanc  19;5;2021-06-24T13:25:29+00:00;48.83984, 2.273328
En service;07e Arrondissement;Paris | Rue de Bellechasse 5;5;2021-07-07T08:26:34+00:00;48.85988, 2.3245049
En service;11e Arrondissement;Paris | Avenue de Taillebourg 2;6;2021-06-24T16:03:00+00:00;48.84948, 2.397761
En service;11e Arrondissement;Paris | Avenue de Taillebourg 2;6;2021-06-24T16:02:12+00:00;48.84948, 2.397761
En service;11e Arrondissement;Paris | Rue du Commandant Lamy 2;4;2021-06-23T13:45:42+00:00;48.85579, 2.374203
En service;11e Arrondissement;Paris | Rue du Commandant Lamy 2;4;2021-06-23T13:45:28+00:00;48.85579, 2.374203
En service;20e Arrondissement;Paris | bis Rue du Capitaine Ferber 5;6;2022-01-27T15:33:17+00:00;48.86536, 2.405207
En service;20e Arrondissement;Paris | bis Rue du Capitaine Ferber 5;6;2022-01-27T15:34:30+00:00;48.86536, 2.405207
En service;10e Arrondissement;Paris | Rue Sibour 2;5;2021-06-30T12:31:47+00:00;48.875076, 2.3587236
En service;19e Arrondissement;Paris | Rue Botzaris 76;4;2021-06-04T15:09:28+00:00;48.879482, 2.388647
En service;08e Arrondissement;Paris | Rue de Rome 46;5;2021-06-25T12:02:08+00:00;48.87839, 2.3225684
En service;07e Arrondissement;Paris | Rue Duroc  2;7;2021-06-30T08:47:30+00:00;48.84828, 2.315725
En service;07e Arrondissement;Paris | Avenue Bosquet  41;5;2021-06-03T14:18:27+00:00;48.858295, 2.3041859
En service;06e Arrondissement;Paris | Rue Mayet  2;4;2021-05-28T00:00:00+00:00;48.84737, 2.3182092
En service;06e Arrondissement;Paris | Rue Danton 8;6;2021-05-19T18:31:38+00:00;48.85262, 2.342107
En service;Paris centre;Paris | Place de la République 17;4;2021-05-12T00:00:00+00:00;48.86745, 2.3630073
En service;Paris centre;Paris | Rue Jean-Jacques Rousseau 62;4;2021-05-12T10:00:05+00:00;48.86409, 2.3437343
En service;19e Arrondissement;Paris | Rue Adolphe Mille 9;3;2021-03-15T14:42:21+00:00;48.88842, 2.388149
En service;18e Arrondissement;Paris | Rue des Poissonniers 150;3;2021-03-15T14:42:18+00:00;48.89767, 2.352758
En service;17e Arrondissement;Paris | Rue de Rome 81;3;2021-03-15T14:42:17+00:00;48.882717, 2.319768
En service;15e Arrondissement;Paris | Rue Antonin Mercié 2;3;2021-03-15T14:42:07+00:00;48.828453, 2.300643
En service;14e Arrondissement;Paris | Boulevard Edgar Quinet 9;3;2021-03-15T14:42:05+00:00;48.841198, 2.323891
En service;08e Arrondissement;Paris | Rue Pierre Charron 55;3;2021-03-15T14:41:56+00:00;48.86937, 2.303269
En service;08e Arrondissement;Paris | Rue de Rome 72;3;2021-03-15T14:41:55+00:00;48.8807, 2.321369
En service;07e Arrondissement;Paris | Avenue de Villars 9;3;2021-03-15T14:41:53+00:00;48.852665, 2.31368
En service;05e Arrondissement;Paris | Rue Monge 55;3;2021-03-15T14:41:51+00:00;48.84477, 2.35242
En service;12e Arrondissement;Paris | Rue Abel 7-9;5;2024-10-10T15:26:52+00:00;48.846645, 2.3747718
En service;13e Arrondissement;Paris | avenue Edisson 67;3;2024-12-11T11:53:51+00:00;48.829895, 2.3587494
En service;08e Arrondissement;Paris | SAEMES Parking Saint-Augustin;15;2024-03-19T09:41:52+00:00;48.87577, 2.320347
En service;08e Arrondissement;Paris | SAEMES Parking Saint-Augustin;15;2024-03-19T09:41:52+00:00;48.87577, 2.320347
En service;Puteaux;Location des connecteurs LAFON fictifs;19;2025-03-03T13:51:00+00:00;48.88786, 2.245492
En service;20e Arrondissement;Paris | Rue Sorbier 40;5;2021-12-01T10:11:34+00:00;48.865685, 2.392972
En service;19e Arrondissement;Paris | Avenue de la Porte d'Aubervilliers 10;6;2021-11-23T16:20:49+00:00;48.899334, 2.371162
En service;19e Arrondissement;Paris | Avenue de la Porte d'Aubervilliers 10;6;2021-11-23T16:21:17+00:00;48.899334, 2.371162
En service;19e Arrondissement;Paris | Rue Manin 159;6;2021-11-03T09:14:52+00:00;48.886097, 2.3936
En service;17e Arrondissement;Paris | Rue Brunel 42;6;2021-11-23T16:34:46+00:00;48.878845, 2.2878556
En service;15e Arrondissement;Paris | Rue Olier 15;5;2021-11-03T09:08:17+00:00;48.835197, 2.2914295
En service;15e Arrondissement;Paris | Rue Olivier de Serres 3;4;2021-11-03T09:10:33+00:00;48.837017, 2.2986736
En service;15e Arrondissement;Paris | Avenue de Suffren 78;5;2021-11-03T09:15:43+00:00;48.851833, 2.2997985
En service;13e Arrondissement;Paris | boulevard Vincent Auriol 143;6;2021-10-26T14:00:52+00:00;48.832825, 2.36241
En service;13e Arrondissement;Paris | boulevard Vincent Auriol 143;6;2021-10-26T13:58:01+00:00;48.832825, 2.36241
En service;13e Arrondissement;Paris | Rue Jeanne D'Arc 157;4;2021-12-01T10:27:23+00:00;48.83656, 2.3592348
En service;13e Arrondissement;Paris | Rue de Tolbiac 147;6;2021-11-03T10:02:36+00:00;48.826084, 2.358049
En service;13e Arrondissement;Paris | Rue de Tolbiac 41;6;2021-12-08T09:16:22+00:00;48.827972, 2.372195
En service;13e Arrondissement;Paris | Rue de Tolbiac 41;6;2021-12-08T09:15:43+00:00;48.827972, 2.372195
En service;12e Arrondissement;Paris | Rue Claude Decaen 26;7;2021-10-12T15:21:29+00:00;48.83519, 2.4002905
En service;12e Arrondissement;Paris | Rue Antoine-Julien Henard 3;6;2021-10-26T14:09:20+00:00;48.84154, 2.389211
En service;11e Arrondissement;Paris | Rue Roubo 1;5;2021-11-23T16:32:27+00:00;48.849968, 2.387246
En service;09e Arrondissement;Paris | boulevard Rochechouart 31;7;2021-11-16T16:38:39+00:00;48.882973, 2.345487
En service;09e Arrondissement;Paris | boulevard Rochechouart 31;7;2021-11-16T16:38:24+00:00;48.882973, 2.345487
En service;07e Arrondissement;Paris | Boulevard des Invalides  21;6;2021-12-14T14:26:03+00:00;48.85582, 2.3152447
En service;07e Arrondissement;Paris | Boulevard des Invalides  21;6;2021-12-14T14:25:52+00:00;48.85582, 2.3152447
En service;Paris centre;Paris | Rue Sainte-Croix de la Bretonnerie 37;4;2021-10-12T15:40:22+00:00;48.858505, 2.3543751
En service;19e Arrondissement;Paris | Rue de Crimée 82;6;2021-09-21T13:22:20+00:00;48.8824, 2.3866
En service;16e Arrondissement;Paris | Avenue Georges Mandel 1;6;2021-09-07T10:29:44+00:00;48.863, 2.2858
En service;15e Arrondissement;Paris | Rue Beaugrenelle 4;6;2021-09-01T07:55:40+00:00;48.8479, 2.2847
En service;16e Arrondissement;Paris | Avenue Mozart 68;6;2021-09-21T13:17:02+00:00;48.8534, 2.2685
En service;15e Arrondissement;Paris | Boulevard de Grenelle 139;6;2021-11-16T16:17:05+00:00;48.8483, 2.301
En service;20e Arrondissement;Paris | Rue Guébriant 6;6;2021-09-01T08:00:06+00:00;48.8731, 2.4092
En service;15e Arrondissement;Paris | Rue du Docteur Finlay 43;7;2022-02-10T10:33:07+00:00;48.8512, 2.2913
En service;19e Arrondissement;Paris | Rue d'Aubervilliers 126;7;2021-08-05T08:56:53+00:00;48.8917, 2.3691
En service;13e Arrondissement;Paris | Rue Vulpian 24;6;2023-03-29T12:29:32+00:00;48.83105, 2.3460584
En service;13e Arrondissement;Paris | Rue Vulpian 24;6;2023-03-29T12:31:10+00:00;48.83105, 2.3460584
En service;13e Arrondissement;Paris | Rue Fernand Braudel 21;4;2021-10-06T15:34:11+00:00;48.83623, 2.3724644
En service;13e Arrondissement;Paris | Rue Fernand Braudel 21;4;2021-10-06T15:34:28+00:00;48.83623, 2.3724644
En service;11e Arrondissement;Paris | Avenue de la République 5;6;2021-10-12T15:28:12+00:00;48.86661, 2.36784
En service;11e Arrondissement;Paris | Avenue de la République 5;6;2021-10-12T15:25:46+00:00;48.86661, 2.36784
En service;10e Arrondissement;Paris | Rue de Metz 6;4;2021-08-17T09:49:11+00:00;48.87081, 2.354076
En service;09e Arrondissement;Paris | Rue du conservatoire 13;6;2021-08-17T09:54:55+00:00;48.87359, 2.3466527
En service;08e Arrondissement;Paris | Avenue George V 44;6;2021-09-21T13:11:00+00:00;48.87057, 2.301121
En service;08e Arrondissement;Paris | Avenue George V 44;6;2021-09-21T13:10:44+00:00;48.87057, 2.301121
En service;07e Arrondissement;Paris | Avenue Duquesne 26;6;2021-08-17T10:09:03+00:00;48.851128, 2.3106372
En service;08e Arrondissement;Paris | Rue de Courcelles 69;7;2021-09-14T13:59:05+00:00;48.87835, 2.3044934
En service;08e Arrondissement;Paris | Rue la Boétie 37;6;2021-09-14T14:21:49+00:00;48.8737, 2.314663
En service;Paris centre;Paris | Quai du Marché Neuf 8;6;2021-08-17T09:57:29+00:00;48.8542, 2.345341
En service;Paris centre;Paris | Rue de la Paix 24;5;2021-08-27T08:39:45+00:00;48.869926, 2.3320835
En service;20e Arrondissement;Paris | Rue Monte Cristo 24;6;2021-07-21T16:04:34+00:00;48.855225, 2.3984911
En service;18e Arrondissement;Paris | Rue Charles Hermite 52;6;2021-07-21T15:55:11+00:00;48.89905, 2.3649826
En service;18e Arrondissement;Paris | Rue Charles Hermite 52;6;2021-07-21T15:55:17+00:00;48.89905, 2.3649826
En service;15e Arrondissement;Paris | Rue de la Fédération 10;6;2021-07-13T14:45:49+00:00;48.85482, 2.2904053
En service;07e Arrondissement;Paris | Boulevard de la Tour-Maubourg 76;6;2021-07-13T14:39:11+00:00;48.856014, 2.3097644
En service;16e Arrondissement;Paris | Avenue de Versailles 112;6;2021-07-22T15:14:44+00:00;48.843792, 2.2698932
En service;15e Arrondissement;Paris | Rue des Morillons 95;6;2021-07-13T13:54:26+00:00;48.831997, 2.3048475
En service;15e Arrondissement;Paris | Rue des Morillons 95;6;2021-07-13T13:54:19+00:00;48.831997, 2.3048475
En service;15e Arrondissement;Paris | Rue Paul Barruel 44;6;2021-07-13T14:00:31+00:00;48.837364, 2.3059905
En service;15e Arrondissement;Paris | Rue de la Convention  75;4;2021-07-01T07:51:05+00:00;48.842567, 2.2848904
En service;15e Arrondissement;Paris | Rue de la Convention  75;4;2021-07-01T07:51:11+00:00;48.842567, 2.2848904
En service;15e Arrondissement;Paris | Rue Gerbert 11;5;2021-07-01T07:48:04+00:00;48.839577, 2.2986453
En service;15e Arrondissement;Paris | Rue Gerbert 11;5;2021-07-01T07:48:16+00:00;48.839577, 2.2986453
En service;19e Arrondissement;Paris | Avenue de Flandre 61;7;2021-07-12T13:51:16+00:00;48.888195, 2.37308
En service;15e Arrondissement;Paris | Rue Leblanc  19;5;2021-06-24T13:24:28+00:00;48.83984, 2.273328
En service;15e Arrondissement;Paris | Rue Miollis 21;7;2021-07-13T14:30:24+00:00;48.845806, 2.3038075
En service;07e Arrondissement;Paris | Rue de Bellechasse 5;5;2021-07-07T08:26:26+00:00;48.85988, 2.3245049
En service;07e Arrondissement;Paris | Rue de Bellechasse 5;5;2021-07-07T00:00:00+00:00;48.85988, 2.3245049
En service;11e Arrondissement;Paris | Avenue de Taillebourg 2;6;2021-06-24T16:02:22+00:00;48.84948, 2.397761
En service;11e Arrondissement;Paris | Avenue Philippe Auguste 126;5;2021-06-24T15:53:45+00:00;48.857796, 2.390264
En service;05e Arrondissement;Paris | bis Rue Valette 2;7;2021-06-30T13:18:34+00:00;48.848, 2.3469365
En service;08e Arrondissement;Paris | Rue de Rome  73;6;2021-06-17T11:35:53+00:00;48.881832, 2.32056
En service;20e Arrondissement;Paris | Rue Sorbier  14;6;2021-11-25T13:04:22+00:00;48.86732, 2.3906963
En service;15e Arrondissement;Paris | Rue du Colonel Pierre Avia 1;7;2021-07-22T15:11:25+00:00;48.8326, 2.2788854
En service;08e Arrondissement;Paris | Avenue de Friedland 42;4;2021-06-10T08:26:34+00:00;48.874165, 2.2976358
En service;07e Arrondissement;Paris | Avenue de Ségur  55;6;2021-06-17T13:03:54+00:00;48.849297, 2.3077698
En service;06e Arrondissement;Paris | Rue Mayet  2;4;2021-05-28T13:16:40+00:00;48.84737, 2.3182092
